2013/2/28,11:00:00,11465.75,11467.66,11465.75,11442.84,11374.1852,1.006036019,0,0.6184550902,127.8080357143
2013/2/28,11:30:00,11463.32,11463.32,11462.63,11462.63,11373.162,1.00786659,1,0.683257474,127.8080357143
2013/2/28,12:30:00,11467.46,11506.89,11498.38,11475.72,11371.6996,1.009147305,1,0.7261206981,127.8080357143
2013/2/28,13:00:00,11504.09,11490.36,11493.44,11483.29,11370.6364,1.009907414,1,0.7355894146,127.8080357143
2013/2/28,13:30:00,11488.4,11514.35,11512.57,11494.49,11372.5604,1.010721385,1,0.7171352754,127.8080357143
2013/2/28,14:00:00,11512.08,11559.13,11544.59,11508.15,11376.6188,1.011561537,1,0.7429122581,127.8080357143
2013/2/28,14:30:00,11552.89,11540.1,11552.05,11533.27,11381.144,1.013366495,1,0.5834528248,127.8080357143
2013/2/28,15:00:00,11543.35,11559.36,11543.35,11559.36,11386.4164,1.015188589,1,0.6749707229,127.8080357143
2013/3/1,9:00:00,11464.71,11529.84,11523,11479.31,11393.2052,1.007557557,0,0.2053722266,128.6116071429
2013/3/1,9:30:00,11527.62,11555.09,11550.81,11539.54,11396.4252,1.012557868,1,0.5445433044,128.6116071429
2013/3/1,10:00:00,11552.44,11534.8,11533.38,11519.95,11402.488,1.010301436,0,0.2976415641,128.6116071429
2013/3/1,10:30:00,11519.22,11551.14,11546.6,11532,11409.6688,1.010721713,1,0.2549055633,128.6116071429
2013/3/1,11:00:00,11552.83,11567.47,11559.4,11550.11,11419.2892,1.011456125,1,0.28716464,128.6116071429
2013/3/1,11:30:00,11564.86,11565.72,11564.86,11565.72,11429.5932,1.01191003,1,0.338252564,128.6116071429
2013/3/1,12:30:00,11598.98,11597.83,11612.01,11589.36,11440.5276,1.013009225,1,0.4307915133,128.6116071429
2013/3/1,13:00:00,11590.19,11648.63,11619.94,11596.11,11451.684,1.01261177,1,0.4572144367,128.6116071429
2013/3/1,13:30:00,11626.71,11630.7,11628.3,11620.42,11463.1232,1.013721985,1,0.5523761058,128.6116071429
2013/3/1,14:00:00,11619.62,11592.65,11619.98,11585.52,11475.2144,1.009612509,0,0.4157598058,128.6116071429
2013/3/1,14:30:00,11588.02,11607.15,11602.05,11591.28,11485.324,1.009225338,1,0.4383073671,128.6116071429
2013/3/1,15:00:00,11604.2,11606.38,11604.2,11606.38,11497.4104,1.009477752,1,0.4023368401,128.6116071429
2013/3/4,9:00:00,11695.45,11732.41,11720.57,11701.91,11511.054,1.016580237,1,0.8470347267,110.4330357143
2013/3/4,9:30:00,11731.38,11766.93,11756.6,11734.77,11528.9716,1.017850543,1,1,110.4330357143
2013/3/4,10:00:00,11760.37,11725.49,11748.86,11722.25,11541.9144,1.01562441,0,0.9321997184,110.4330357143
2013/3/4,10:30:00,11722.42,11694.84,11717.21,11685.18,11553.502,1.011397237,0,0.703119482,110.4330357143
2013/3/4,11:00:00,11685.93,11678.12,11673.36,11649.67,11561.7116,1.007607732,0,0.4003120125,110.4330357143
2013/3/4,11:30:00,11675.45,11675.45,11674.9,11674.9,11569.1692,1.009139014,1,0.5180248058,110.4330357143
2013/3/4,12:30:00,11657,11673.94,11675.97,11654.9,11578.4516,1.006602645,0,0.4021096557,110.4330357143
2013/3/4,13:00:00,11671.74,11650.62,11670.01,11640.8,11586.1424,1.004717498,0,0.3203894749,110.4330357143
2013/3/4,13:30:00,11648.38,11639.23,11642.68,11632.79,11592.7456,1.003454264,0,0.2488907543,110.4330357143
2013/3/4,14:00:00,11631.61,11681.07,11660.26,11613.59,11598.7256,1.001281555,0,0.0475342827,110.4330357143
2013/3/4,14:30:00,11682.72,11654.33,11680.65,11652.91,11603.4896,1.004259098,1,0.272167232,110.4330357143
2013/3/4,15:00:00,11649.01,11652.29,11649.01,11652.29,11609.28,1.003704795,0,0.2678756835,110.4330357143
2013/3/5,9:00:00,11732.57,11734.66,11748.07,11731.97,11614.0408,1.01015402,1,0.8194088738,123.8839285714
2013/3/5,9:30:00,11733.91,11746.46,11744.33,11735.62,11620.9452,1.009867941,1,0.8446736347,123.8839285714
2013/3/5,10:00:00,11742.39,11772.61,11764.14,11745.77,11631.1976,1.009850439,1,0.6301187014,123.8839285714
2013/3/5,10:30:00,11771.12,11767.84,11772.25,11758.06,11639.4468,1.010190622,1,0.6887066787,123.8839285714
2013/3/5,11:00:00,11756.41,11746.25,11754.1,11731.35,11648.9712,1.007071766,0,0.561376746,123.8839285714
2013/3/5,11:30:00,11742.05,11742.05,11739.12,11739.12,11656.9452,1.007049428,1,0.5984173142,123.8839285714
2013/3/5,12:30:00,11712.37,11717.19,11719.2,11698.52,11664.5056,1.00291606,0,0.3911481601,123.8839285714
2013/3/5,13:00:00,11708.45,11698.21,11705.47,11688.99,11669.8176,1.001642905,0,0.3361869092,123.8839285714
2013/3/5,13:30:00,11693.22,11710.35,11700.15,11679.85,11673.8028,1.000518015,0,0.1327425104,123.8839285714
